"pid","assessed_value"
6607,754294.92102528
6608,256575.771751983
6609,552555.773932173
6610,246277.091725468
6611,424195.754403963
6612,842928.169890251
6613,555691.130354165
6614,421310.718450174
6615,717928.957614695
6616,687935.440033386
6617,300965.4380368
6618,686610.419060886
6619,421843.076778891
6620,576309.799413353
6621,258659.107475556
6622,458209.694840148
6623,745196.831479932
6624,565301.746554917
6625,275383.313388757
6626,157118.53009503
6627,525334.865205256
6628,340332.627614837
6629,759908.796361361
6630,605500.368910438
6631,1046316.24523655
6632,584575.228549442
6633,335494.797245054
6634,313954.067462079
6635,710239.572333711
6636,435515.969230885
6637,861558.580888977
6638,489847.918645486
6639,252811.230979572
6640,650226.866011946
6641,712380.903493661
6642,501473.105694722
6643,567626.324921579
6644,757770.847830154
6645,604637.838966478
6646,569626.236482422
6647,455678.524766382
6648,430164.073554295
6649,532544.335637639
6650,165646.673809435
6651,1032104.17654271
6652,357141.235615779
6653,406304.635581494
6654,428627.940215409
6655,386026.600103774
6656,476978.373555038
6657,321273.092784777
6658,472531.521320043
6659,340964.791781994
6660,545391.755050492
6661,505159.671211451
6662,215291.631481926
6663,451515.550069979
6664,422856.022628992
6665,848093.595426654
6666,463410.786412775
6667,731725.638615229
6668,267539.23864615
6669,647694.75013615
6670,609109.296558374
6671,576109.932953581
6672,427727.670293799
6673,532033.096625197
6674,563888.747881358
6675,327780.654885709
6676,390564.130043085
6677,761996.260319449
6678,213901.819641951
6679,239465.214836809
6680,451548.325529453
6681,369194.511294212
6682,522719.274680377
6683,746436.717045038
6684,589376.390512494
6685,971845.514455567
6686,514649.728501106
6687,309473.500301876
6688,883055.227907969
6689,503819.750723339
6690,311824.318124856
6691,287018.957890847
6692,266407.739614879
6693,514102.568805363
6694,516485.14585607
6695,435046.476812507
6696,557488.816002548
6697,368456.152328934
6698,402697.113630914
6699,291442.490668925
6700,291146.475633585
6701,1085952.69670606
6702,573553.520194432
6703,287439.341672113
6704,296010.742998685
6705,604480.238888661
6706,481361.984159689
6707,159236.985005738
6708,678683.105903574
6709,514462.603028912
6710,673149.792250841
6711,348056.296809365
6712,431228.053824985
6713,284987.767668365
6714,351165.910089863
6715,459616.307567459
6716,303951.55462088
6717,808805.50682728
6718,413996.308851411
6719,576106.031820999
6720,239743.362250871
6721,501018.772582139
6722,366707.218983347
6723,477359.81455925
6724,398926.214609137
6725,868632.864575517
6726,328624.748820573
6727,620088.018020735
6728,400455.885328361
6729,443517.655348213
6730,535939.910592629
6731,817421.313231983
6732,550155.762392615
6733,357823.605608898
6734,890694.938980925
6735,447754.824477315
6736,752637.594110777
6737,404646.60527302
6738,646879.462679834
6739,371167.365038966
6740,349255.053207877
6741,342549.718645475
6742,276773.253855156
6743,320606.057143296
6744,506060.249146305
6745,612055.054924733
6746,747714.168939499
6747,292342.723456844
6748,435787.437100925
6749,469396.424855811
6750,357111.22526196
6751,814570.178473237
6752,372074.433190532
6753,466056.350643569
6754,651179.866244697
6755,436684.208143662
6756,471318.965790781
6757,432535.879442202
6758,541745.007536947
6759,250038.383315484
6760,381419.565223416
6761,642683.890120132
6762,793703.573471647
6763,365169.289158171
6764,129889.514358702
6765,422043.051574151
6766,354859.891742292
6767,719619.908734219
6768,542284.654754986
6769,819472.100684233
6770,352223.241663252
6771,855653.181739873
6772,677950.763165517
6773,734169.868815726
6774,573514.538561967
6775,166195.788378649
6776,514348.652027044
6777,596664.49863347
6778,163165.527608007
6779,396337.336094385
6780,1097762.07709001
6781,466386.242955214
6782,368408.035334939
6783,410745.350128295
6784,672203.91234614
6785,595858.585137347
6786,340401.033371947
6787,609902.520752429
6788,271360.77923158
6789,364879.927776496
6790,270885.677168488
6791,389065.615809679
6792,426820.947156532
6793,300913.975263179
6794,782264.031702482
6795,207737.910385365
6796,492925.709310415
6797,686471.027237318
6798,495928.30948221
6799,499225.50741044
6800,458096.083140523
6801,526802.600718427
6802,296057.49589363
6803,876229.598768104
6804,1077747.70525072
6805,616949.892390985
6806,318869.001223888
6807,659141.641971156
6808,814802.452479073
6809,457868.88711535
6810,862819.569690922
6811,354177.130914102
6812,539345.411208508
6813,373690.397968229
6814,429752.515321323
6815,295570.906159454
6816,930212.23897553
6817,391705.854807648
6818,660046.305438346
6819,417520.400566352
6820,597350.874852924
6821,516935.204613375
6822,351335.449002656
6823,440314.062847364
6824,387820.819704462
6825,558363.771398053
6826,589016.472672627
6827,436012.59069644
6828,395524.652529813
6829,278521.650212105
6830,459616.711996763
6831,311443.920347456
6832,462812.702138397
6833,687728.41453688
6834,397913.897870239
6835,602030.534273204
6836,552845.363647106
6837,238848.909706085
6838,805608.789482021
6839,430114.241230657
6840,357197.437995151
6841,306814.71513212
6842,523841.584871573
6843,741850.551722587
6844,520649.160314335
6845,9356.47771530046
6846,945102.954435197
6847,209199.330641359
6848,691364.503758462
6849,446621.875087678
6850,388855.483180384
6851,794864.519171316
6852,547406.586341493
6853,385235.373165635
6854,620792.493586923
6855,799515.319246676
6856,485438.255109555
6857,888361.256978131
6858,323862.332204954
6859,944555.552404939
6860,380339.414469317
6861,836776.383667015
6862,638430.919511301
6863,409265.518881347
6864,484075.643559848
6865,268705.672987218
6866,562331.838119353
6867,540625.516243455
6868,341653.246407851
6869,574453.733967605
6870,775857.856747143
6871,483169.501922486
6872,618531.207265277
6873,546346.232760733
6874,266103.399579917
6875,244754.973198955
6876,193992.117940043
6877,672095.825198511
6878,900424.494645152
6879,525949.961783216
6880,406985.425073938
6881,745198.502844901
6882,359408.611253172
6883,299635.105787558
6884,432153.00997863
6885,632171.513322691
6886,331589.629360555
6887,585477.749849565
6888,744698.338900543
6889,502299.893023362
6890,417102.01747059
6891,282471.529512715
6892,466511.528676634
6893,433659.434475138
6894,298465.557434446
6895,343746.658516032
6896,302050.873646119
6897,424728.960330982
6898,468765.692940522
6899,378749.031480987
6900,898268.489645566
6901,739975.969055258
6902,491290.14147694
6903,660581.253472209
6904,726724.383740913
6905,559086.674013026
6906,334205.805758353
6907,314222.515553154
6908,483033.770168892
6909,381507.949329309
6910,444640.043476725
6911,286129.610018595
6912,813222.359164834
6913,306498.905835954
6914,342993.937083767
6915,544569.788675723
6916,572164.995567926
6917,342456.852542521
6918,345612.879310802
6919,669359.166463291
6920,591878.644775129
6921,711588.633084103
6922,722322.480381534
6923,199504.610931144
6924,738205.246810793
6925,255728.358958615
6926,446145.51248317
6927,575649.360244701
6928,610535.081494385
6929,419973.889373435
6930,588387.634415687
6931,588195.656829743
6932,470711.092803574
6933,914146.296156462
6934,546159.305243134
6935,264712.179583584
6936,477825.678262126
6937,572107.836929494
6938,534283.730701757
6939,565399.798566739
6940,183811.607060814
6941,372026.668002553
6942,537598.710557599
6943,541481.835845383
6944,372882.556576962
6945,409832.583638226
6946,618159.659274278
6947,196184.645211241
6948,551208.52326643
6949,840334.979514695
6950,340846.120012105
6951,223114.502159032
6952,113844.295812361
6953,374849.222360808
6954,262109.199651836
6955,455494.722444246
6956,757096.324779042
6957,320299.159106214
6958,323440.169938928
6959,394139.468776044
6960,1139853.9445794
6961,550371.608588581
6962,414310.384061299
6963,788905.639160652
6964,295050.282464201
6965,422226.022245718
6966,593456.985590116
6967,510469.572245883
6968,248555.17916987
6969,256066.245188662
6970,241578.206338929
6971,492121.024791123
6972,312430.505819786
6973,563067.243184864
6974,575874.963327312
6975,337118.343172631
6976,471991.284501686
6977,735959.084790294
6978,446809.004551851
6979,166505.761809695
6980,666298.78943244
6981,329434.51644916
6982,529269.256552043
6983,526121.040519615
6984,328731.531844951
6985,697139.729546369
6986,742671.996103125
6987,696582.87444945
6988,311047.426545896
6989,290084.949544222
6990,495167.614437645
6991,663354.54081778
6992,245489.052024327
6993,262648.680481195
6994,862414.692096876
6995,458039.644839689
6996,526005.064875724
6997,630182.012226326
6998,693440.352975053
6999,334091.245228307
7000,345397.071525186
7001,349725.485931895
7003,591938.78432197
7004,810177.87561749
7005,902184.72720728
7006,442650.240881703
7007,266103.559417107
7008,471379.94700971
7009,541193.081388788
7010,410806.594093365
7011,621247.263552153
7012,707817.704266726
7013,439676.287529759
7014,733198.318369049
7015,275073.800930785
7016,88039.6368969372
7017,417610.961563062
7018,318726.810156764
7019,722958.101757639
7020,409728.986176179
7021,598201.563362079
7022,768911.524312015
7023,434200.628327778
7024,635712.804380384
7025,729574.205355641
7026,205331.478508295
7027,195865.625014275
7028,460285.990657157
7029,553945.769007289
7030,680344.057527127
7031,527994.140911422
7032,474189.857961618
7033,361918.410139107
7034,416684.660470179
7035,309565.508489841
7036,507478.908019719
7037,371949.617426671
7038,852250.197570885
7039,614001.785501953
7040,316080.45621496
7041,634894.375115081
7042,714386.830255754
7043,487857.691462605
7044,226630.477508352
7045,664026.183794162
7046,477074.113225384
7047,213611.35940533
7048,579291.391623855
7049,385371.307957126
7050,699078.48868821
7051,649052.094229334
7052,275517.119307637
7053,227695.145563552
7054,791071.618996079
7055,590363.880704815
7056,462065.246886663
7057,378282.426526181
7058,430934.292210884
7059,602722.084584226
7060,396965.069224544
7061,731038.879898062
7062,582170.352235291
7063,878684.702509839
7064,691767.512404748
7065,174734.051833238
7066,431600.017083372
7067,518309.016344528
7068,181361.9136645
7069,734790.823521474
7070,792888.851517477
7071,692637.910638268
7072,342863.154404432
7073,290995.442067755
7074,725471.675913394
7075,422841.249835191
7076,461766.512950015
7077,496478.213641707
7078,705159.540899056
7079,312857.002297748
7080,296247.605379344
7081,248510.34760381
7082,264365.132134118
7083,204474.826507343
7084,268683.771117073
7085,676270.796947261
7086,325821.166533237
7087,792595.411589603
7088,439777.49599798
7089,560599.210503591
7090,849074.208915097
7091,224023.946214632
7092,349798.831216356
7093,804809.077201988
7094,224422.709344092
7095,597414.696007413
7096,401452.900771931
7097,438645.338564049
7098,547592.005047794
7099,429848.425761295
7100,330441.74366461
7101,282339.438601802
7102,833376.727468545
7103,699818.936237355
7104,270390.536946423
7105,290016.399966399
7106,872831.784187255
7107,672495.727226364
7108,705371.810931698
7109,353935.595805406
7110,487252.155971293
7111,461336.370683002
7112,612103.224912547
7113,646548.4718341
7114,517937.423026227
7115,515438.329459492
7116,795617.887232251
7117,793020.250390388
7118,310938.303314229
7119,644383.413968869
7120,857552.577657041
7121,344013.17661084
7122,742966.97831481
7123,373479.479073815
7124,354327.986315136
7125,304531.9376477
7126,645303.435404015
7127,723236.981748136
7128,321522.788180278
7129,394846.687323813
7130,437443.565119714
7131,755380.804813883
7132,501569.946627903
7133,188938.820379044
7134,325475.363615748
7135,636257.809163559
7136,394497.293330839
7137,563810.597327046
7138,685540.539401864
7139,382309.293165046
7140,283620.333552861
7141,756599.44248699
7142,381601.720279858
7143,347521.319934732
7144,415968.031421532
7145,779849.382058689
7146,352754.345802878
7147,442268.277081358
7148,354768.405067388
7149,295090.597699786
7150,300875.757474267
7151,521251.201192274
7152,741676.132724846
7153,279906.803547492
7154,554595.970937796
7155,184319.415077553
7156,399802.701784257
7157,641747.224665895
7158,421089.678113341
7159,708109.911071194
7160,481170.276670781
7161,956509.891351433
7162,400002.445568488
7163,323012.825525362
7164,449850.102491299
7165,355833.034914866
7166,412859.14951319
7167,932767.085674683
7168,371183.768891792
7169,804516.270983453
7170,374179.996752862
7171,684377.021256536
7172,361923.144799332
7173,754173.389936299
7174,257263.197288835
7175,296497.100236164
7176,617360.230943919
7177,236705.683774138
7178,262922.04093423
7179,563754.908786659
7180,417451.673228928
7181,488338.370782596
7182,717032.860335933
7183,1092981.97195275
7184,278171.143842501
7185,673594.559268637
7186,584855.900168072
7187,427608.235931471
7188,492284.850891084
7189,349060.231101985
7190,449085.356996651
7191,443745.39154367
7192,110580.516625898
7193,311391.439650263
7194,400947.046343113
7195,581167.205812566
7196,384093.255219058
7197,298906.277241007
7198,818639.314237391
7199,363551.275433656
7200,421339.913175594
7201,847203.387018546
7202,784542.296583274
7203,695495.443886637
7204,297059.929487659
7205,303784.358790394
7206,373603.138305363
7207,608693.664451318
7208,467701.185773429
7209,648723.4308002
7210,377079.948077776
7211,257250.686805527
7212,319829.549109342
7213,325187.891948159
7214,743789.235920302
7215,476470.428879312
7216,587617.27677317
7217,312890.370637151
7218,590259.653058875
7219,414918.585056435
7220,254204.113286949
7221,757197.793384131
7222,504884.12536169
7223,602794.457488626
7224,774520.26497905
7225,110435.491770915
7226,287648.974225178
7227,338232.695583401
7228,507892.547846844
7229,446325.831777184
7230,452979.730239789
7231,297114.463770238
7232,779128.105976003
7233,680563.433237081
7234,553911.057764494
7235,519744.418664916
7236,552448.69262047
7237,473863.005689483
7238,639855.90016251
7239,558089.549883438
7240,424630.36124385
7241,494269.545155284
7242,666687.794016175
7243,93918.1910512103
7244,641317.057220756
7245,383237.906574519
7246,608087.248452126
7247,269041.097106947
7248,934264.62464153
7249,538041.637727537
7250,840043.507020609
7251,243573.262036546
7252,404288.890120265
7253,206329.390645501
7254,438316.651631976
7255,396101.006083412
7256,534371.970813819
7257,310514.690248602
7258,311966.431265116
7259,722588.564540578
7260,396174.726645279
7261,657733.707818217
7262,653401.655452988
7263,127100.574934438
7264,934616.561346055
7265,228682.761034193
7266,273846.918916335
7267,938498.253513387
